model,feature_space,k,n_init,covariance_type,reg_covar,val_ari,val_purity,val_combined,test_ari,test_purity,test_combined
GMM,with_driver,10,5,diag,1e-05,0.21453800051815927,0.39681932869485437,0.6113573292130137,0.2132543987030185,0.39318790662074243,0.6064423053237609
GMM,with_driver,10,10,diag,1e-05,0.195904160668754,0.36528022020032114,0.5611843808690751,0.1984555203684302,0.3694221201683888,0.567877640536819
GMM,with_driver,10,3,diag,0.0001,0.216667735552358,0.3694472054438413,0.5861149409961993,0.21799804086946048,0.3735170302334481,0.5915150711029086
GMM,with_driver,10,5,diag,0.0001,0.216667735552358,0.3694472054438413,0.5861149409961993,0.21799804086946048,0.3735170302334481,0.5915150711029086
GMM,with_driver,10,10,diag,0.0001,0.216667735552358,0.3694472054438413,0.5861149409961993,0.21799804086946048,0.3735170302334481,0.5915150711029086
GMM,with_driver,10,3,diag,0.001,0.22799193057362924,0.40924382598057957,0.6372357565542088,0.22879895212012485,0.4101798698813624,0.6389788220014873
GMM,with_driver,10,5,diag,0.001,0.22799193057362924,0.40924382598057957,0.6372357565542088,0.22879895212012485,0.4101798698813624,0.6389788220014873
GMM,with_driver,10,10,diag,0.001,0.2616739330391306,0.42621760073400106,0.6878915337731317,0.26025043939382525,0.42219670876387294,0.6824471481576981
GMM,with_driver,10,3,spherical,1e-06,0.020616336227752104,0.15735147947090755,0.17796781569865966,0.019487143909771052,0.15951014159969384,0.1789972855094649
GMM,with_driver,10,5,spherical,1e-06,0.020616336227752104,0.15735147947090755,0.17796781569865966,0.019487143909771052,0.15951014159969384,0.1789972855094649
GMM,with_driver,10,10,spherical,1e-06,0.020616336227752104,0.15735147947090755,0.17796781569865966,0.019487143909771052,0.15951014159969384,0.1789972855094649
GMM,with_driver,10,3,spherical,1e-05,0.020624270275990984,0.15735147947090755,0.17797574974689853,0.01949995726336647,0.15954841178721776,0.17904836905058424
GMM,with_driver,10,5,spherical,1e-05,0.020624270275990984,0.15735147947090755,0.17797574974689853,0.01949995726336647,0.15954841178721776,0.17904836905058424
GMM,with_driver,10,10,spherical,1e-05,0.020624270275990984,0.15735147947090755,0.17797574974689853,0.01949995726336647,0.15954841178721776,0.17904836905058424
GMM,with_driver,10,3,spherical,0.0001,0.020627944118893418,0.15750439636057803,0.17813234047947146,0.01950284301983688,0.15939533103712208,0.17889817405695896
GMM,with_driver,10,5,spherical,0.0001,0.020627944118893418,0.15750439636057803,0.17813234047947146,0.01950284301983688,0.15939533103712208,0.17889817405695896
GMM,with_driver,10,10,spherical,0.0001,0.020627944118893418,0.15750439636057803,0.17813234047947146,0.01950284301983688,0.15939533103712208,0.17889817405695896
GMM,with_driver,10,3,spherical,0.001,0.020612997178291532,0.15750439636057803,0.17811739353886957,0.01952337602139233,0.15908916953693072,0.17861254555832307
GMM,with_driver,10,5,spherical,0.001,0.020612997178291532,0.15750439636057803,0.17811739353886957,0.01952337602139233,0.15908916953693072,0.17861254555832307
GMM,with_driver,10,10,spherical,0.001,0.020612997178291532,0.15750439636057803,0.17811739353886957,0.01952337602139233,0.15908916953693072,0.17861254555832307
KMeans,with_driver,12,10,,,0.019581022485414934,0.16595305451487116,0.1855340770002861,0.018758041838052117,0.165097588978186,0.18385563081623812
KMeans,with_driver,12,20,,,0.019581022485414934,0.16595305451487116,0.1855340770002861,0.018758041838052117,0.165097588978186,0.18385563081623812
KMeans,with_driver,12,40,,,0.01959199650956685,0.16599128373728878,0.18558328024685564,0.01874464787799136,0.16513585916570991,0.18388050704370126
GMM,with_driver,12,3,full,1e-06,0.274674234072056,0.5154446058567169,0.7901188399287729,0.2702331650238939,0.5110983543819365,0.7813315194058303
GMM,with_driver,12,5,full,1e-06,0.274674234072056,0.5154446058567169,0.7901188399287729,0.2702331650238939,0.5110983543819365,0.7813315194058303
GMM,with_driver,12,10,full,1e-06,0.26400525214902426,0.49510665953054517,0.7591119116795695,0.26184669326407123,0.4910830463069269,0.7529297395709982
GMM,with_driver,12,3,full,1e-05,0.2498450117769934,0.4422356449269822,0.6920806567039756,0.2459954143844868,0.44267125908916954,0.6886666734736564
GMM,with_driver,12,5,full,1e-05,0.2498450117769934,0.4422356449269822,0.6920806567039756,0.2459954143844868,0.44267125908916954,0.6886666734736564
GMM,with_driver,12,10,full,1e-05,0.2699463547139414,0.4722838137472284,0.7422301684611698,0.26757185491164914,0.46919249904324534,0.7367643539548945
GMM,with_driver,12,3,full,0.0001,0.24202169539651264,0.44055355914060707,0.6825752545371198,0.24006301442752823,0.4402219670876387,0.6802849815151669
GMM,with_driver,12,5,full,0.0001,0.24202169539651264,0.44055355914060707,0.6825752545371198,0.24006301442752823,0.4402219670876387,0.6802849815151669
GMM,with_driver,12,10,full,0.0001,0.2399002702671652,0.4274791650737824,0.6673794353409477,0.23807197942984734,0.424990432453119,0.6630624118829663
GMM,with_driver,12,3,full,0.001,0.23454327291793453,0.4334046945485129,0.6679479674664475,0.23384395933695257,0.431611174894757,0.6654551342317095
GMM,with_driver,12,5,full,0.001,0.23454327291793453,0.4334046945485129,0.6679479674664475,0.23384395933695257,0.431611174894757,0.6654551342317095
GMM,with_driver,12,10,full,0.001,0.265890222602824,0.473812982643933,0.739703205246757,0.2653735620424249,0.47497129735935706,0.740344859401782
GMM,with_driver,12,3,tied,1e-06,0.21040350155778317,0.4282055202997171,0.6386090218575002,0.20888399553010295,0.4269804822043628,0.6358644777344657
GMM,with_driver,12,5,tied,1e-06,0.21040350155778317,0.4282055202997171,0.6386090218575002,0.20888399553010295,0.4269804822043628,0.6358644777344657
GMM,with_driver,12,10,tied,1e-06,0.23654555753383125,0.4483905497362184,0.6849361072700496,0.23214914377655385,0.4456180635285113,0.6777672073050651
GMM,with_driver,12,3,tied,1e-05,0.21040350155778317,0.4282055202997171,0.6386090218575002,0.20888399553010295,0.4269804822043628,0.6358644777344657
GMM,with_driver,12,5,tied,1e-05,0.21040350155778317,0.4282055202997171,0.6386090218575002,0.20888399553010295,0.4269804822043628,0.6358644777344657
GMM,with_driver,12,10,tied,1e-05,0.2400249196348903,0.4563422279990825,0.6963671476339728,0.23560491255529548,0.4543819364714887,0.6899868490267842
GMM,with_driver,12,3,tied,0.0001,0.21040350155778317,0.4282055202997171,0.6386090218575002,0.20888399553010295,0.4269804822043628,0.6358644777344657
GMM,with_driver,12,5,tied,0.0001,0.21040350155778317,0.4282055202997171,0.6386090218575002,0.20888399553010295,0.4269804822043628,0.6358644777344657
GMM,with_driver,12,10,tied,0.0001,0.21386062155842947,0.4313785457603792,0.6452391673188087,0.21067336988942686,0.429238423268274,0.6399117931577009
GMM,with_driver,12,3,tied,0.001,0.15395493699362667,0.36516553253306827,0.5191204695266949,0.1533668615648827,0.3716417910447761,0.5250086526096588
GMM,with_driver,12,5,tied,0.001,0.15395493699362667,0.36516553253306827,0.5191204695266949,0.1533668615648827,0.3716417910447761,0.5250086526096588
GMM,with_driver,12,10,tied,0.001,0.2087080360587629,0.45982108723908555,0.6685291232978484,0.20794763791325793,0.46383467278989665,0.6717823107031546
GMM,with_driver,12,3,diag,1e-06,0.22143067709096936,0.40591788363024695,0.6273485607212164,0.22111200862153332,0.4063528511289705,0.6274648597505038
GMM,with_driver,12,5,diag,1e-06,0.22556215468367063,0.4199097790350944,0.6454719337187651,0.22602381480207073,0.41879066207424415,0.6448144768763149
GMM,with_driver,12,10,diag,1e-06,0.26953736784751714,0.4544689961006193,0.7240063639481364,0.27219492844078635,0.4552238805970149,0.7274188090378013
GMM,with_driver,12,3,diag,1e-05,0.23789707392705975,0.42304457527333894,0.6609416492003987,0.23494140724608556,0.4212782242632989,0.6562196315093844
GMM,with_driver,12,5,diag,1e-05,0.23789707392705975,0.42304457527333894,0.6609416492003987,0.23494140724608556,0.4212782242632989,0.6562196315093844
GMM,with_driver,12,10,diag,1e-05,0.23789707392705975,0.42304457527333894,0.6609416492003987,0.23494140724608556,0.4212782242632989,0.6562196315093844
GMM,with_driver,12,3,diag,0.0001,0.2290498872120583,0.41016132731860233,0.6392112145306607,0.2279182381043298,0.4047837734404899,0.6327020115448196
GMM,with_driver,12,5,diag,0.0001,0.2290498872120583,0.41016132731860233,0.6392112145306607,0.2279182381043298,0.4047837734404899,0.6327020115448196
GMM,with_driver,12,10,diag,0.0001,0.2290498872120583,0.41016132731860233,0.6392112145306607,0.2279182381043298,0.4047837734404899,0.6327020115448196
GMM,with_driver,12,3,diag,0.001,0.22254987166259366,0.42189769860081044,0.644447570263404,0.22025449284183204,0.41940298507462687,0.6396574779164589
GMM,with_driver,12,5,diag,0.001,0.23285449512884795,0.41860998547289546,0.6514644806017434,0.2326468102817027,0.41944125526215076,0.6520880655438535
GMM,with_driver,12,10,diag,0.001,0.2934115507165169,0.4776741341081122,0.7710856848246291,0.2933756138814621,0.47631075392269423,0.7696863678041563
GMM,with_driver,12,3,spherical,1e-06,0.018676580885159593,0.16258888294212095,0.18126546382728054,0.018985609501464454,0.16513585916570991,0.18412146866717438
GMM,with_driver,12,5,spherical,1e-06,0.018676580885159593,0.16258888294212095,0.18126546382728054,0.018985609501464454,0.16513585916570991,0.18412146866717438
GMM,with_driver,12,10,spherical,1e-06,0.01872537105022095,0.16232127838519764,0.1810466494354186,0.019025405808962635,0.16525066972828167,0.18427607553724432
GMM,with_driver,12,3,spherical,1e-05,0.018676754755200198,0.16255065371970334,0.18122740847490354,0.018988632805911763,0.16513585916570991,0.18412449197162167
GMM,with_driver,12,5,spherical,1e-05,0.018676754755200198,0.16255065371970334,0.18122740847490354,0.018988632805911763,0.16513585916570991,0.18412449197162167
GMM,with_driver,12,10,spherical,1e-05,0.018708912668426288,0.16228304916278002,0.1809919618312063,0.019025405808962635,0.16525066972828167,0.18427607553724432
GMM,with_driver,12,3,spherical,0.0001,0.018692544425664065,0.16258888294212095,0.18128142736778502,0.018986523068382704,0.16505931879066207,0.18404584185904477
GMM,with_driver,12,5,spherical,0.0001,0.018692544425664065,0.16258888294212095,0.18128142736778502,0.018986523068382704,0.16505931879066207,0.18404584185904477
GMM,with_driver,12,10,spherical,0.0001,0.01869971259574396,0.16251242449728573,0.1812121370930297,0.019027143257585154,0.16502104860313815,0.1840481918607233
GMM,with_driver,12,3,spherical,0.001,0.018689296449892156,0.16323877972322043,0.18192807617311257,0.01900558901891404,0.16482969766551855,0.1838352866844326
GMM,with_driver,12,5,spherical,0.001,0.018689296449892156,0.16323877972322043,0.18192807617311257,0.01900558901891404,0.16482969766551855,0.1838352866844326
GMM,with_driver,12,10,spherical,0.001,0.018689296449892156,0.16323877972322043,0.18192807617311257,0.01900558901891404,0.16482969766551855,0.1838352866844326
KMeans,with_driver,15,10,,,0.017515948321933313,0.16782628641333436,0.18534223473526767,0.01712873859192945,0.16823574435514735,0.1853644829470768
KMeans,with_driver,15,20,,,0.01751049896443814,0.16828503708234574,0.1857955360467839,0.01720195466733117,0.1685801760428626,0.18578213071019378
KMeans,with_driver,15,40,,,0.01756552746248182,0.16847618319443383,0.18604171065691566,0.017178527637331988,0.16846536548029084,0.18564389311762283
GMM,with_driver,15,3,full,1e-06,0.2456092238515576,0.4801972627876749,0.7258064866392324,0.24645401918504264,0.48430922311519325,0.7307632423002359
GMM,with_driver,15,5,full,1e-06,0.30397749064480245,0.5422432907714657,0.8462207814162681,0.302946248560493,0.5422120168388825,0.8451582653993756
GMM,with_driver,15,10,full,1e-06,0.30397749064480245,0.5422432907714657,0.8462207814162681,0.302946248560493,0.5422120168388825,0.8451582653993756
GMM,with_driver,15,3,full,1e-05,0.21325324342178617,0.47048704029360044,0.6837402837153866,0.21473921016399938,0.4696517412935323,0.6843909514575317
GMM,with_driver,15,5,full,1e-05,0.27938587153079597,0.5209113846624359,0.8002972561932319,0.278497415205124,0.519326444699579,0.797823859904703
GMM,with_driver,15,10,full,1e-05,0.27938587153079597,0.5209113846624359,0.8002972561932319,0.278497415205124,0.519326444699579,0.797823859904703
GMM,with_driver,15,3,full,0.0001,0.2532972388473594,0.4708693325177766,0.724166571365136,0.25064971293672544,0.4709911978568695,0.7216409107935949
GMM,with_driver,15,5,full,0.0001,0.279546975580534,0.5071488645920942,0.7866958401726282,0.2781456350182775,0.5052430156907769,0.7833886507090544
GMM,with_driver,15,10,full,0.0001,0.279546975580534,0.5071488645920942,0.7866958401726282,0.2781456350182775,0.5052430156907769,0.7833886507090544
GMM,with_driver,15,3,full,0.001,0.2500748277234636,0.44150928970104747,0.6915841174245111,0.24699997253349595,0.44186758515116725,0.6888675576846632
GMM,with_driver,15,5,full,0.001,0.23573829656987708,0.4293523969722456,0.6650906935421227,0.23474161494191917,0.42874091083046306,0.6634825257723822
GMM,with_driver,15,10,full,0.001,0.23573829656987708,0.4293523969722456,0.6650906935421227,0.23474161494191917,0.42874091083046306,0.6634825257723822
GMM,with_driver,15,3,tied,1e-06,0.28561404054260897,0.5353238015138773,0.8209378420564862,0.2848520305876636,0.5344048985840031,0.8192569291716667
GMM,with_driver,15,5,tied,1e-06,0.2221194633803543,0.4788210107806407,0.700940474160995,0.22285209865872616,0.47944890929965556,0.7023010079583817
GMM,with_driver,15,10,tied,1e-06,0.2221194633803543,0.4788210107806407,0.700940474160995,0.22285209865872616,0.47944890929965556,0.7023010079583817
GMM,with_driver,15,3,tied,1e-05,0.28561404054260897,0.5353238015138773,0.8209378420564862,0.2848520305876636,0.5344048985840031,0.8192569291716667
GMM,with_driver,15,5,tied,1e-05,0.2221194633803543,0.4788210107806407,0.700940474160995,0.22285209865872616,0.47944890929965556,0.7023010079583817
GMM,with_driver,15,10,tied,1e-05,0.2221194633803543,0.4788210107806407,0.700940474160995,0.22285209865872616,0.47944890929965556,0.7023010079583817
GMM,with_driver,15,3,tied,0.0001,0.24338840772595632,0.4949919718632923,0.7383803795892486,0.24389719636012416,0.49257558362035975,0.7364727799804839
GMM,with_driver,15,5,tied,0.0001,0.2221194633803543,0.4788210107806407,0.700940474160995,0.22285209865872616,0.47944890929965556,0.7023010079583817
GMM,with_driver,15,10,tied,0.0001,0.2221194633803543,0.4788210107806407,0.700940474160995,0.22285209865872616,0.47944890929965556,0.7023010079583817
GMM,with_driver,15,3,tied,0.001,0.2806181314205801,0.5256900374646379,0.8063081688852181,0.28211754195797395,0.5290088021431305,0.8111263441011045
GMM,with_driver,15,5,tied,0.001,0.2806181314205801,0.5256900374646379,0.8063081688852181,0.28211754195797395,0.5290088021431305,0.8111263441011045
GMM,with_driver,15,10,tied,0.001,0.2654459839353882,0.49174248795779496,0.7571884718931832,0.26379131542712747,0.4922311519326445,0.756022467359772
GMM,with_driver,15,3,diag,1e-06,0.26135858323984723,0.4840201850294365,0.7453787682692837,0.2613760199000544,0.485380788365863,0.7467568082659174
GMM,with_driver,15,5,diag,1e-06,0.27010941116518516,0.4780181971098708,0.748127608275056,0.27176174014803023,0.4850363566781477,0.7567980968261779
GMM,with_driver,15,10,diag,1e-06,0.27010941116518516,0.4780181971098708,0.748127608275056,0.27176174014803023,0.4850363566781477,0.7567980968261779
GMM,with_driver,15,3,diag,1e-05,0.2516923915143532,0.4769095496597599,0.7286019411741131,0.25132047578172334,0.4778032912361271,0.7291237670178504
GMM,with_driver,15,5,diag,1e-05,0.2516923915143532,0.4769095496597599,0.7286019411741131,0.25132047578172334,0.4778032912361271,0.7291237670178504
GMM,with_driver,15,10,diag,1e-05,0.2516923915143532,0.4769095496597599,0.7286019411741131,0.25132047578172334,0.4778032912361271,0.7291237670178504
GMM,with_driver,15,3,diag,0.0001,0.2530270091307708,0.45741264622677574,0.7104396553575465,0.25342756976012953,0.45484117872177576,0.7082687484819052
GMM,with_driver,15,5,diag,0.0001,0.2530270091307708,0.45741264622677574,0.7104396553575465,0.25342756976012953,0.45484117872177576,0.7082687484819052
GMM,with_driver,15,10,diag,0.0001,0.2530270091307708,0.45741264622677574,0.7104396553575465,0.25342756976012953,0.45484117872177576,0.7082687484819052
GMM,with_driver,15,3,diag,0.001,0.2716198406585544,0.5011086474501109,0.7727284881086652,0.27238236874938837,0.5032912361270571,0.7756736048764454
GMM,with_driver,15,5,diag,0.001,0.2716198406585544,0.5011086474501109,0.7727284881086652,0.27238236874938837,0.5032912361270571,0.7756736048764454
GMM,with_driver,15,10,diag,0.001,0.2716198406585544,0.5011086474501109,0.7727284881086652,0.27238236874938837,0.5032912361270571,0.7756736048764454
GMM,with_driver,15,3,spherical,1e-06,0.017312367667162213,0.1665264928511354,0.18383886051829762,0.017373544622822607,0.16789131266743207,0.1852648572902547
GMM,with_driver,15,5,spherical,1e-06,0.016953330823285043,0.16362107194739658,0.18057440277068162,0.01674207993160754,0.16586299272866437,0.1826050726602719
GMM,with_driver,15,10,spherical,1e-06,0.018139722077856593,0.16476794861992508,0.1829076706977817,0.017632212215886612,0.16678147722923842,0.18441368944512504
GMM,with_driver,15,3,spherical,1e-05,0.01730751123422876,0.1664882636287178,0.18379577486294657,0.017376435482476856,0.167929582854956,0.18530601833743285
GMM,with_driver,15,5,spherical,1e-05,0.016953271670686006,0.16362107194739658,0.18057434361808258,0.016739344942234526,0.16586299272866437,0.1826023376708989
GMM,with_driver,15,10,spherical,1e-05,0.01813724892864209,0.16476794861992508,0.18290519754856716,0.01762388069599593,0.16678147722923842,0.18440535792523435
GMM,with_driver,15,3,spherical,0.0001,0.01731915720893894,0.16656472207355302,0.18388387928249197,0.017385761667866543,0.16800612323000383,0.18539188489787037
GMM,with_driver,15,5,spherical,0.0001,0.01695500950475733,0.16373575961464945,0.1806907691194068,0.016738424830655692,0.1659395331037122,0.1826779579343679
GMM,with_driver,15,10,spherical,0.0001,0.018125910406447565,0.16472971939750747,0.18285562980395503,0.01764362640157968,0.16670493685419058,0.18434856325577026
GMM,with_driver,15,3,spherical,0.001,0.017284969240671084,0.16713816040981727,0.18442312965048835,0.017399149539051192,0.16819747416762343,0.18559662370667462
GMM,with_driver,15,5,spherical,0.001,0.016911622241936458,0.16373575961464945,0.1806473818565859,0.01669752899481176,0.1657481821660926,0.18244571116090436
GMM,with_driver,15,10,spherical,0.001,0.016911622241936458,0.16373575961464945,0.1806473818565859,0.01669752899481176,0.1657481821660926,0.18244571116090436
KMeans,with_driver,20,10,,,0.01578806758575281,0.16847618319443383,0.18426425078018666,0.015594518957812676,0.1727898966704937,0.18838441562830635
KMeans,with_driver,20,20,,,0.016136996087929584,0.17065524887223793,0.18679224496016752,0.015621128601159105,0.16919249904324532,0.18481362764440443
KMeans,with_driver,20,40,,,0.016026170278131007,0.1695848306445447,0.18561100092267568,0.015589151802780855,0.16946039035591273,0.1850495421586936
GMM,with_driver,20,3,full,1e-06,0.28931748132992735,0.5850982491016132,0.8744157304315405,0.2882838342548773,0.5854955989284347,0.873779433183312
GMM,with_driver,20,5,full,1e-06,0.28931748132992735,0.5850982491016132,0.8744157304315405,0.2882838342548773,0.5854955989284347,0.873779433183312
GMM,with_driver,20,10,full,1e-06,0.29277823295753497,0.5482452786910315,0.8410235116485665,0.2906325448218773,0.546689628779181,0.8373221736010583
GMM,with_driver,20,3,full,1e-05,0.3063335018566058,0.6063919259882254,0.9127254278448312,0.3043885736722657,0.6035591274397245,0.9079477011119902
GMM,with_driver,20,5,full,1e-05,0.3063335018566058,0.6063919259882254,0.9127254278448312,0.3043885736722657,0.6035591274397245,0.9079477011119902
GMM,with_driver,20,10,full,1e-05,0.28125633575266157,0.5461809006804802,0.8274372364331417,0.28058674416476787,0.5460007654037505,0.8265875095685185
GMM,with_driver,20,3,full,0.0001,0.287559400387141,0.5211025307745241,0.8086619311616651,0.2873154706382694,0.520742441637964,0.8080579122762335
GMM,with_driver,20,5,full,0.0001,0.287559400387141,0.5211025307745241,0.8086619311616651,0.2873154706382694,0.520742441637964,0.8080579122762335
GMM,with_driver,20,10,full,0.0001,0.3159628473394085,0.5676657236791803,0.8836285710185888,0.3126935830070198,0.5681974741676235,0.8808910571746433
GMM,with_driver,20,3,full,0.001,0.2854178196383545,0.5462573591253154,0.8316751787636698,0.2874425133975903,0.546230386528894,0.8336728999264843
GMM,with_driver,20,5,full,0.001,0.2854178196383545,0.5462573591253154,0.8316751787636698,0.2874425133975903,0.546230386528894,0.8336728999264843
GMM,with_driver,20,10,full,0.001,0.2858100356540315,0.5483981955807019,0.8342082312347334,0.28476712709358815,0.5499425947187141,0.8347097218123023
GMM,with_driver,20,3,tied,1e-06,0.2678695175707495,0.5957642021561281,0.8636337197268776,0.2683653680758074,0.5994259471871413,0.8677913152629486
GMM,with_driver,20,5,tied,1e-06,0.26908399920437254,0.5954201391543696,0.8645041383587422,0.2679764263501684,0.5981630309988519,0.8661394573490203
GMM,with_driver,20,10,tied,1e-06,0.2560492044503849,0.6000458750669011,0.856095079517286,0.25331101940332956,0.6005357826253349,0.8538468020286645
GMM,with_driver,20,3,tied,1e-05,0.2678695175707495,0.5957642021561281,0.8636337197268776,0.2683653680758074,0.5994259471871413,0.8677913152629486
GMM,with_driver,20,5,tied,1e-05,0.26908399920437254,0.5954201391543696,0.8645041383587422,0.2679764263501684,0.5981630309988519,0.8661394573490203
GMM,with_driver,20,10,tied,1e-05,0.2560492044503849,0.6000458750669011,0.856095079517286,0.25331101940332956,0.6005357826253349,0.8538468020286645
GMM,with_driver,20,3,tied,0.0001,0.26784779853089913,0.5957259729337105,0.8635737714646097,0.2683027116749661,0.5994259471871413,0.8677286588621074
GMM,with_driver,20,5,tied,0.0001,0.26908399920437254,0.5954201391543696,0.8645041383587422,0.2679764263501684,0.5981630309988519,0.8661394573490203
GMM,with_driver,20,10,tied,0.0001,0.2560492044503849,0.6000458750669011,0.856095079517286,0.25331101940332956,0.6005357826253349,0.8538468020286645
GMM,with_driver,20,3,tied,0.001,0.29376703364803874,0.5922853429161251,0.8860523765641639,0.29268054187785847,0.595713738997321,0.8883942808751795
GMM,with_driver,20,5,tied,0.001,0.29376703364803874,0.5922853429161251,0.8860523765641639,0.29268054187785847,0.595713738997321,0.8883942808751795
GMM,with_driver,20,10,tied,0.001,0.25700964871380017,0.5996253536203073,0.8566350023341075,0.2550736930624342,0.6035208572522005,0.8585945503146347
GMM,with_driver,20,3,diag,1e-06,0.27817424131101215,0.5188852358743024,0.7970594771853146,0.2781887064129803,0.5260619977037887,0.804250704116769
GMM,with_driver,20,5,diag,1e-06,0.27817424131101215,0.5188852358743024,0.7970594771853146,0.2781887064129803,0.5260619977037887,0.804250704116769
GMM,with_driver,20,10,diag,1e-06,0.2645286191721074,0.5185794020949613,0.7831080212670687,0.262676373230277,0.5203597397627249,0.7830361129930019
GMM,with_driver,20,3,diag,1e-05,0.26597359312462576,0.5212936768866121,0.7872672700112379,0.26524850268049377,0.5205128205128206,0.7857613231933143
GMM,with_driver,20,5,diag,1e-05,0.26597359312462576,0.5212936768866121,0.7872672700112379,0.26524850268049377,0.5205128205128206,0.7857613231933143
GMM,with_driver,20,10,diag,1e-05,0.26597359312462576,0.5212936768866121,0.7872672700112379,0.26524850268049377,0.5205128205128206,0.7857613231933143
GMM,with_driver,20,3,diag,0.0001,0.2709412112742337,0.5376940133037694,0.8086352245780031,0.269390582085523,0.5375430539609644,0.8069336360464874
GMM,with_driver,20,5,diag,0.0001,0.29639684827877055,0.591597216912608,0.8879940651913786,0.2969570870075966,0.5912743972445464,0.888231484252143
GMM,with_driver,20,10,diag,0.0001,0.29639684827877055,0.591597216912608,0.8879940651913786,0.2969570870075966,0.5912743972445464,0.888231484252143
GMM,with_driver,20,3,diag,0.001,0.2799633157291019,0.5331065066136554,0.8130698223427573,0.28001184712483845,0.5388059701492537,0.8188178172740921
GMM,with_driver,20,5,diag,0.001,0.2799633157291019,0.5331065066136554,0.8130698223427573,0.28001184712483845,0.5388059701492537,0.8188178172740921
GMM,with_driver,20,10,diag,0.001,0.2799633157291019,0.5331065066136554,0.8130698223427573,0.28001184712483845,0.5388059701492537,0.8188178172740921
GMM,with_driver,20,3,spherical,1e-06,0.01535390168976795,0.16748222341157581,0.18283612510134375,0.015317677459723648,0.17286643704554153,0.18818411450526518
GMM,with_driver,20,5,spherical,1e-06,0.01535390168976795,0.16748222341157581,0.18283612510134375,0.015317677459723648,0.17286643704554153,0.18818411450526518
GMM,with_driver,20,10,spherical,1e-06,0.01535390168976795,0.16748222341157581,0.18283612510134375,0.015317677459723648,0.17286643704554153,0.18818411450526518
GMM,with_driver,20,3,spherical,1e-05,0.015345117167551749,0.1674439941891582,0.18278911135670994,0.015314904842190448,0.17286643704554153,0.18818134188773197
GMM,with_driver,20,5,spherical,1e-05,0.015345117167551749,0.1674439941891582,0.18278911135670994,0.015314904842190448,0.17286643704554153,0.18818134188773197
GMM,with_driver,20,10,spherical,1e-05,0.015345117167551749,0.1674439941891582,0.18278911135670994,0.015314904842190448,0.17286643704554153,0.18818134188773197
GMM,with_driver,20,3,spherical,0.0001,0.015327386228853091,0.16736753574432295,0.18269492197317605,0.015327738680701669,0.1728281668580176,0.18815590553871928
GMM,with_driver,20,5,spherical,0.0001,0.015327386228853091,0.16736753574432295,0.18269492197317605,0.015327738680701669,0.1728281668580176,0.18815590553871928
GMM,with_driver,20,10,spherical,0.0001,0.015327386228853091,0.16736753574432295,0.18269492197317605,0.015327738680701669,0.1728281668580176,0.18815590553871928
GMM,with_driver,20,3,spherical,0.001,0.01529927671142243,0.1674439941891582,0.18274327090058062,0.015222444657178742,0.17256027554535017,0.1877827202025289
GMM,with_driver,20,5,spherical,0.001,0.01529927671142243,0.1674439941891582,0.18274327090058062,0.015222444657178742,0.17256027554535017,0.1877827202025289
GMM,with_driver,20,10,spherical,0.001,0.01529927671142243,0.1674439941891582,0.18274327090058062,0.015222444657178742,0.17256027554535017,0.1877827202025289
KMeans,no_driver,3,10,,,0.022797496626289382,0.14542396207661137,0.16822145870290076,0.022157216095328558,0.14542671259089168,0.16758392868622024
KMeans,no_driver,3,20,,,0.022713843355131443,0.145462191299029,0.16817603465416042,0.022220949608109955,0.14550325296593952,0.16772420257404946
KMeans,no_driver,3,40,,,0.022713843355131443,0.145462191299029,0.16817603465416042,0.022220949608109955,0.14550325296593952,0.16772420257404946
GMM,no_driver,3,3,full,1e-06,0.0014965476126055388,0.11468766725284808,0.11618421486545362,0.001218474503488971,0.11366245694603903,0.114880931449528
GMM,no_driver,3,5,full,1e-06,0.0014965476126055388,0.11468766725284808,0.11618421486545362,0.001218474503488971,0.11366245694603903,0.114880931449528
GMM,no_driver,3,10,full,1e-06,0.0015366663973639878,0.11457297958559523,0.11610964598295921,0.0012341523251783,0.11385380788365863,0.11508796020883694
GMM,no_driver,3,3,full,1e-05,0.001514333776898565,0.11468766725284808,0.11620200102974665,0.0012358998864998162,0.11381553769613471,0.11505143758263453
GMM,no_driver,3,5,full,1e-05,0.0015145540912354421,0.11468766725284808,0.11620222134408352,0.0012337863865396425,0.1137772675086108,0.11501105389515044
GMM,no_driver,3,10,full,1e-05,0.0015145540912354421,0.11468766725284808,0.11620222134408352,0.0012337863865396425,0.1137772675086108,0.11501105389515044
GMM,no_driver,3,3,full,0.0001,0.0015867101081929456,0.11457297958559523,0.11615968969378818,0.0012377302086633254,0.11362418675851511,0.11486191696717844
GMM,no_driver,3,5,full,0.0001,0.0015867101081929456,0.11457297958559523,0.11615968969378818,0.0012377302086633254,0.11362418675851511,0.11486191696717844
GMM,no_driver,3,10,full,0.0001,0.0015807787933470958,0.11453475036317762,0.11611552915652472,0.0012368492812521435,0.11362418675851511,0.11486103603976726
GMM,no_driver,3,3,full,0.001,0.001921404137694874,0.11552871014603563,0.1174501142837305,0.0015826610564371386,0.11442786069651742,0.11601052175295455
GMM,no_driver,3,5,full,0.001,0.001921404137694874,0.11552871014603563,0.1174501142837305,0.0015826610564371386,0.11442786069651742,0.11601052175295455
