run_id,run_timestamp,model,split,macro_f1,weighted_f1,model_params
20260329T225521994978Z,2026-03-29T22:55:21Z,RandomForest,validation,0.7847833974113106,0.8013543756597552,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced_subsample"", ""criterion"": ""entropy"", ""max_depth"": 50, ""max_features"": 0.75, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 800, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}"
20260329T225521994978Z,2026-03-29T22:55:21Z,RandomForest,test,0.7810938772486375,0.8001566752818822,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": ""balanced_subsample"", ""criterion"": ""entropy"", ""max_depth"": 50, ""max_features"": 0.75, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 800, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": 42, ""verbose"": 0, ""warm_start"": false}"
20260329T225521994978Z,2026-03-29T22:55:21Z,XGBoost,validation,0.7929990794590531,0.8050252179252524,"{""base_score"": null, ""booster"": null, ""callbacks"": null, ""colsample_bylevel"": null, ""colsample_bynode"": null, ""colsample_bytree"": 1.0, ""device"": null, ""early_stopping_rounds"": null, ""enable_categorical"": false, ""eval_metric"": ""mlogloss"", ""feature_types"": null, ""feature_weights"": null, ""gamma"": 0, ""grow_policy"": null, ""importance_type"": null, ""interaction_constraints"": null, ""learning_rate"": 0.1, ""max_bin"": null, ""max_cat_threshold"": null, ""max_cat_to_onehot"": null, ""max_delta_step"": null, ""max_depth"": 12, ""max_leaves"": null, ""min_child_weight"": 5, ""missing"": NaN, ""monotone_constraints"": null, ""multi_strategy"": null, ""n_estimators"": 1000, ""n_jobs"": -1, ""num_parallel_tree"": null, ""objective"": ""multi:softprob"", ""random_state"": 42, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""sampling_method"": null, ""scale_pos_weight"": null, ""subsample"": 0.9, ""tree_method"": null, ""validate_parameters"": null, ""verbosity"": null}"
20260329T225521994978Z,2026-03-29T22:55:21Z,XGBoost,test,0.7896833462224997,0.8032650069355566,"{""base_score"": null, ""booster"": null, ""callbacks"": null, ""colsample_bylevel"": null, ""colsample_bynode"": null, ""colsample_bytree"": 1.0, ""device"": null, ""early_stopping_rounds"": null, ""enable_categorical"": false, ""eval_metric"": ""mlogloss"", ""feature_types"": null, ""feature_weights"": null, ""gamma"": 0, ""grow_policy"": null, ""importance_type"": null, ""interaction_constraints"": null, ""learning_rate"": 0.1, ""max_bin"": null, ""max_cat_threshold"": null, ""max_cat_to_onehot"": null, ""max_delta_step"": null, ""max_depth"": 12, ""max_leaves"": null, ""min_child_weight"": 5, ""missing"": NaN, ""monotone_constraints"": null, ""multi_strategy"": null, ""n_estimators"": 1000, ""n_jobs"": -1, ""num_parallel_tree"": null, ""objective"": ""multi:softprob"", ""random_state"": 42, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""sampling_method"": null, ""scale_pos_weight"": null, ""subsample"": 0.9, ""tree_method"": null, ""validate_parameters"": null, ""verbosity"": null}"
